,vid,start_ts,end_ts,distance_total,absolute_time_duration_hrs,Rolling_diff,Z-score parked time
634,129,2012-10-15 08:38:40.000000,2012-10-15 17:38:56.000000,58.5073196297356,9.00472222222222,8.188055555555557,-0.6763963004715405
635,129,2012-10-16 01:50:13.000000,2012-10-16 21:41:30.000000,83.1910459847988,19.855,10.715277777777779,-0.11796523278410694
636,129,2012-10-17 08:24:25.000000,2012-10-17 23:25:21.000000,39.9456597955095,15.0158333333333,0.6905555555555556,-2.3330915024886356
637,129,2012-10-18 00:06:47.000000,2012-10-18 20:03:11.000000,36.068521405005,19.9402777777778,12.214166666666667,0.21323877262822466
639,129,2012-10-22 08:33:43.000000,2012-10-22 19:58:52.000000,58.7231630617763,11.4194444444444,6.586666666666667,-1.0302493566616988
640,129,2012-10-23 02:34:04.000000,2012-10-23 23:40:42.000000,83.302009794597,21.1108333333333,8.758333333333335,-0.5503841019705183
643,130,2012-10-08 08:00:14.000000,2012-10-08 22:19:08.000000,87.1324706449149,14.3152777777778,10.0275,-0.26994097729873523
644,130,2012-10-09 08:20:47.000000,2012-10-09 18:31:14.000000,78.4817771675167,10.1744444444444,13.802777777777777,0.5642683699138294
645,130,2012-10-10 08:19:24.000000,2012-10-10 19:13:27.000000,94.2432458191565,10.9011111111111,13.268888888888888,0.44629689133664235
646,130,2012-10-11 08:29:35.000000,2012-10-11 17:39:08.000000,88.1979332700056,9.15944444444444,14.335,0.6818715712425969
648,130,2012-10-15 07:40:24.000000,2012-10-15 17:40:37.000000,73.0236399304604,10.0038888888889,15.007222222222222,0.8304100614386385
649,130,2012-10-16 08:41:03.000000,2012-10-16 18:11:11.000000,77.8457389932914,9.5025,14.567777777777778,0.7333076269385814
650,130,2012-10-17 08:45:15.000000,2012-10-17 20:08:12.000000,99.4449331542173,11.3827777777778,12.203333333333333,0.21084497051349488
651,130,2012-10-18 08:20:24.000000,2012-10-18 17:47:47.000000,85.3256834909945,9.45666666666667,15.064722222222223,0.8431156265091266
653,130,2012-10-22 08:49:51.000000,2012-10-22 20:51:26.000000,69.2838573716767,12.0266666666667,12.109722222222222,0.1901600650605751
654,130,2012-10-23 08:58:01.000000,2012-10-23 18:28:26.000000,79.722014199615,9.50722222222222,14.0225,0.6128195871638583
657,131,2012-10-08 08:27:06.000000,2012-10-08 18:21:42.000000,37.1958824251443,9.91027777777778,6.232777777777778,-1.1084468924095325
658,131,2012-10-09 00:35:40.000000,2012-10-09 23:48:22.000000,33.7030010247108,23.2119444444444,8.809166666666668,-0.5391516458937102
659,131,2012-10-10 08:36:55.000000,2012-10-10 18:36:24.000000,37.8141039956004,9.99166666666667,5.834444444444444,-1.1964651547818979
660,131,2012-10-11 00:26:28.000000,2012-10-11 18:35:12.000000,39.4865707236297,18.1458333333333,5.811944444444444,-1.2014368976355672
662,131,2012-10-15 08:43:32.000000,2012-10-15 19:59:38.000000,37.1522131655367,11.2686111111111,4.378333333333334,-1.5182167108181177
663,131,2012-10-16 00:22:20.000000,2012-10-16 23:43:29.000000,33.4303641423972,23.3527777777778,9.102777777777778,-0.4742734706303979
664,131,2012-10-17 08:49:39.000000,2012-10-17 18:21:00.000000,37.5972325322812,9.52277777777778,5.883055555555556,-1.1857237350363163
665,131,2012-10-18 00:13:59.000000,2012-10-18 23:55:36.000000,39.5829175281548,23.6938888888889,8.510555555555557,-0.6051346529022825
667,131,2012-10-22 08:19:22.000000,2012-10-22 18:33:15.000000,39.0850512691939,10.2316666666667,5.963055555555556,-1.1680464271121591
668,131,2012-10-23 00:31:02.000000,2012-10-23 23:47:15.000000,32.6074829016918,23.2705555555556,9.460555555555555,-0.3952166213029179
691,220,2013-11-14 07:03:57.000000,2013-11-14 19:28:41.000000,46.6436477253134,12.4125,11.112777777777778,-0.03013110903595173
695,220,2013-11-25 06:52:18.000000,2013-11-25 18:13:03.000000,56.0645885403023,11.3461111111111,12.738611111111112,0.3291233467976988
683,223,2013-11-19 06:37:34.000000,2013-11-19 18:14:50.000000,20.7503754538949,11.6213888888889,12.5575,0.2891038858027318
684,223,2013-11-20 06:48:17.000000,2013-11-20 17:53:47.000000,20.7190177110234,11.0919444444444,12.791944444444445,0.3409082187471367
685,223,2013-11-21 06:41:18.000000,2013-11-21 20:15:23.000000,23.2579584726107,13.5683333333333,10.533333333333333,-0.15816883240328378
687,223,2013-11-25 06:52:36.000000,2013-11-25 19:01:13.000000,19.6456682762445,12.1438888888889,11.683333333333334,0.09594246900647407
688,223,2013-11-26 06:42:13.000000,2013-11-26 18:25:54.000000,21.3754205869521,11.7283333333333,12.394444444444444,0.25307409499898115
712,224,2013-11-19 07:20:07.000000,2013-11-19 17:02:34.000000,45.5331105519928,9.70777777777778,14.216388888888888,0.6556625070633775
699,225,2013-11-18 05:09:50.000000,2013-11-18 22:03:32.000000,48.5788771231417,16.8952777777778,4.9275,-1.3968693574637479
702,225,2013-11-26 05:24:15.000000,2013-11-26 21:17:46.000000,64.3152360203561,15.8922222222222,7.5938888888888885,-0.8076871395332492
720,226,2013-11-25 06:29:52.000000,2013-11-25 20:14:21.000000,65.0562587353338,13.7416666666667,10.3125,-0.20696556781892567
722,226,2013-12-02 06:43:53.000000,2013-12-02 20:07:18.000000,64.5570406833913,13.3905555555556,9.074166666666668,-0.4805955633949398
707,228,2013-11-18 06:39:29.000000,2013-11-18 17:51:16.000000,5.63826288186617,11.1966666666667,12.854166666666666,0.3546572360214809
708,228,2013-11-19 06:42:31.000000,2013-11-19 19:26:34.000000,7.63006828984255,12.7344444444444,11.325833333333334,0.01694699922039721
709,228,2013-11-20 06:46:07.000000,2013-11-20 17:34:47.000000,7.34329167746389,10.8113888888889,13.17,0.4244457745970594
758,231,2013-11-21 06:44:50.000000,2013-11-21 18:43:27.000000,31.6919192560848,11.9772222222222,12.13888888888889,0.19660491690792406
760,231,2013-11-25 06:30:47.000000,2013-11-25 18:47:55.000000,30.6624599101101,12.2858333333333,12.346111111111112,0.2423940547948032
724,232,2013-11-14 05:09:25.000000,2013-11-14 18:11:00.000000,47.6654185286321,13.0266666666667,11.072777777777778,-0.03896976299803007
726,232,2013-11-18 05:16:40.000000,2013-11-18 17:29:53.000000,39.4370059895797,12.2205555555556,11.666944444444445,0.09232107606367802
727,232,2013-11-19 05:09:54.000000,2013-11-19 18:47:27.000000,42.5891896327649,13.6261111111111,10.366944444444444,-0.1949351777038744
730,232,2013-11-26 05:13:11.000000,2013-11-26 17:14:42.000000,44.2748687343338,12.0255555555556,11.998888888888889,0.16566962804064905
732,232,2013-12-02 05:19:04.000000,2013-12-02 17:07:25.000000,45.0816032531192,11.8061111111111,12.438611111111111,0.2628334420821097
733,232,2013-12-03 05:33:44.000000,2013-12-03 19:15:25.000000,44.0114568825979,13.695,10.27138888888889,-0.21604973994661733
736,233,2013-11-21 06:25:57.000000,2013-11-21 19:05:20.000000,12.425857667126,12.6566666666667,11.6075,0.07918585420336678
738,233,2013-11-25 06:16:18.000000,2013-11-25 19:57:22.000000,12.0012369124,13.6847222222222,10.757222222222222,-0.10869692203220546
740,233,2013-12-02 06:21:40.000000,2013-12-02 20:17:55.000000,13.1843658341294,13.9377777777778,10.7225,-0.11636936470762067
741,233,2013-12-03 07:01:16.000000,2013-12-03 20:21:14.000000,11.6415508360085,13.3330555555556,10.411111111111111,-0.18517583062074588
743,234,2013-11-13 06:45:51.000000,2013-11-13 18:57:55.000000,12.7318878248104,12.2013888888889,12.142777777777777,0.1974642304875703
744,234,2013-11-14 07:06:29.000000,2013-11-14 17:49:20.000000,11.9381045662307,10.7144444444444,13.133333333333333,0.4163436751318207
746,234,2013-11-18 06:43:42.000000,2013-11-18 18:49:16.000000,11.6987631145477,12.0930555555556,12.083055555555555,0.18426762908585595
747,234,2013-11-19 06:54:15.000000,2013-11-19 17:27:51.000000,11.8257079071627,10.5602777777778,13.262222222222222,0.44482378234296277
748,234,2013-11-20 06:43:35.000000,2013-11-20 18:54:42.000000,11.5472858143243,12.1855555555556,11.798333333333334,0.12135359914744989
749,234,2013-11-21 06:42:36.000000,2013-11-21 19:41:18.000000,11.2163379863919,12.9786111111111,11.103055555555555,-0.03227939298506818
751,234,2013-11-25 06:45:53.000000,2013-11-25 20:39:57.000000,12.5988390687155,13.9013888888889,10.550833333333333,-0.1543019212948744
752,234,2013-11-26 07:13:00.000000,2013-11-26 17:41:50.000000,11.4751325733045,10.4808333333333,13.024444444444445,0.3922828949017182
754,234,2013-12-02 06:38:52.000000,2013-12-02 17:19:22.000000,6.90444965642251,10.6752777777778,13.96,0.5990091903481106
755,234,2013-12-03 07:16:58.000000,2013-12-03 20:48:58.000000,7.56060155189192,13.5336111111111,10.985555555555555,-0.058242938998673804
788,309,2011-04-18 12:38:21.736480,2011-04-18 22:28:12.065664,62.4841660852113,9.83092477333333,8.531944444444445,-0.6004084282142268
791,309,2011-04-25 12:41:28.065664,2011-04-25 22:02:22.732160,59.3723048522677,9.34879624888889,14.737037084444445,0.7707082379757816
773,310,2011-04-13 00:04:03.004147,2011-04-13 23:59:41.054080,107.679862189733,23.9275138702778,0.1974861297222222,-2.4420432533441754
774,310,2011-04-14 00:11:32.004147,2011-04-14 23:50:21.054080,95.8871436005761,23.6472360925,0.33942483833333337,-2.4106795751132277
775,310,2011-04-15 00:10:42.983498,2011-04-15 23:53:37.054080,96.6551673531907,23.7152973838889,0.278591505,-2.4241216946805553
777,310,2011-04-19 00:00:08.004147,2011-04-19 23:58:21.054080,98.8149900620893,23.9705694258333,0.2088692827777778,-2.4395279595727892
778,310,2011-04-20 00:10:52.983498,2011-04-20 23:57:15.054080,98.9963095679127,23.7730751616667,0.2716470605555556,-2.4256561832156387
780,310,2011-04-26 00:12:13.004147,2011-04-26 23:58:11.054080,107.062690822847,23.7664027591667,0.23915279638888892,-2.4328363221336766
781,310,2011-04-27 00:12:32.004147,2011-04-27 23:53:07.054080,107.208335954644,23.6766805369444,0.2630359494444445,-2.4275589489991414
782,310,2011-04-28 00:08:53.983498,2011-04-28 23:53:20.054080,116.590366507946,23.7408529394445,0.24109724083333336,-2.432406665343853
783,310,2011-04-29 00:07:48.004147,2011-04-29 23:57:16.054080,110.462773997387,23.8247360925,0.3183137272222223,-2.41534442025988
785,310,2011-05-02 16:01:38.983498,2011-05-02 23:52:23.054080,70.4254603503328,7.84585293944447,0.27081372722222224,-2.425840321839848
786,310,2011-05-03 00:08:37.983498,2011-05-04 00:02:41.054080,95.0155242297526,23.9011307172222,0.1577639075,-2.4508205277648503
767,311,2011-04-14 01:46:01.065664,2011-04-14 23:49:31.732160,28.9466228928124,22.0587962488333,0.8550926400000001,-2.296734343655292
771,311,2011-05-03 01:22:44.065664,2011-05-03 22:00:05.732160,49.3368535164758,20.6229629155,15.498125395555556,0.9388831433881286
794,312,2011-05-03 13:50:46.065664,2011-05-03 23:10:08.732160,38.3057595509962,9.32324069333334,1.2622977741666668,-2.206755711843269
796,313,2011-04-14 01:13:16.065664,2011-04-14 23:09:13.054080,26.4411449773845,21.93277456,2.1283137511111114,-2.0153953231971857
814,315,2011-04-25 11:40:29.065664,2011-04-25 20:29:28.766400,45.700440023213,8.81686131555555,4.117564960833334,-1.5758377460376651
806,316,2011-04-26 01:49:02.983584,2011-04-27 01:01:49.732160,44.8583750151953,23.2132634933334,3.9244456444444444,-1.6185106163115288
807,316,2011-04-27 04:57:17.736480,2011-04-28 00:14:53.736480,37.4253841252077,19.2936111111111,0.0856299075,-2.466759714387365
803,319,2011-05-03 11:44:24.004147,2011-05-03 20:21:49.732160,77.7897605670996,8.6240911146005,15.291464440833334,0.893218026731566
819,321,2011-04-19 03:38:44.065664,2011-04-20 00:11:43.732160,27.7812515563304,20.5501851377778,14.405347617777778,0.6974160275074553
820,321,2011-04-20 14:36:02.983584,2011-04-20 23:48:43.054080,31.9128245788856,9.21140847111111,2.328892106666667,-1.9710742562712285
821,321,2011-04-21 02:08:27.065664,2011-04-22 00:33:52.732160,25.6402254706868,22.4240740266667,0.0870199963888889,-2.466452551520729
823,321,2011-04-25 14:44:18.065664,2011-04-26 01:08:32.732160,30.3514502189114,10.4043518044445,13.712292062222224,0.5442740717061643
824,321,2011-04-26 14:51:16.983584,2011-04-27 00:29:08.736480,30.0758709182057,9.63132024888893,14.330369217777779,0.6808483242016977
825,321,2011-04-27 14:48:58.065664,2011-04-28 00:28:18.732160,30.267154545944,9.65601847111112,0.8381253716666667,-2.3004835389922937
938,323,2011-05-31 13:27:09.983498,2011-06-01 00:15:32.054080,122.249670228453,10.8064084949999,23.95470261611111,2.8075021372902884
829,324,2011-05-23 12:52:38.732160,2011-05-23 22:42:41.054080,42.720620598998,9.83425608888889,2.4666698844444443,-1.94063000373518
830,324,2011-05-24 01:10:41.065664,2011-05-24 22:46:09.054080,39.0757708985278,21.5913856711111,1.9944248383333336,-2.044980267432228
831,324,2011-05-25 00:45:48.983498,2011-05-25 23:08:07.054080,46.1787851713475,22.3719640505556,1.6608194630555557,-2.1186958292314686
832,324,2011-05-26 00:47:46.004147,2011-05-26 23:08:27.054080,43.2993097022466,22.3450138702778,1.4733365511111114,-2.160123243793463
834,324,2011-05-31 12:54:00.983584,2011-05-31 23:22:46.054080,46.8521073796607,10.4794640266666,1.9794248622222224,-2.048294757389367
839,324,2011-06-13 12:50:13.983498,2011-06-13 21:56:39.054080,44.0247574789644,9.10724182833322,6.122758195555556,-1.1327575178173992
840,324,2011-06-14 04:04:00.983584,2011-06-14 23:27:27.054080,54.9382432485352,19.3908529155555,0.6232439111111111,-2.3479651108102084
841,324,2011-06-15 00:04:50.732160,2011-06-15 23:20:28.054080,48.9911759471832,23.2606449777778,3.1782451111111114,-1.7833958238228234
842,324,2011-06-16 02:31:09.736480,2011-06-16 22:59:48.054080,53.0183537851863,20.4775882222221,2.1355587733333334,-2.0137944170879414
844,324,2011-06-20 12:28:25.054080,2011-06-20 22:37:25.054080,51.4177913570686,10.1502777777778,2.683614328888889,-1.8926925818991844
862,325,2011-05-19 12:27:07.736480,2011-05-19 23:02:14.054080,39.939723576267,10.585366,2.6441470605555555,-1.9014135200898554
866,325,2011-06-06 12:31:01.732160,2011-06-06 23:49:28.054080,37.3107853438546,11.3075894222222,12.66102288888889,0.31197896060382213
867,325,2011-06-07 12:29:07.736480,2011-06-07 23:30:42.054080,38.478504316927,11.026477111111,12.977780995555555,0.38197184296656744
869,325,2011-06-13 12:34:37.732160,2011-06-13 22:46:16.054080,36.0004684031612,10.1942560888889,2.5526895555555553,-1.921622551063107
847,326,2011-05-11 03:00:22.004147,2011-05-11 23:49:26.054080,60.8948328405278,20.8180694258334,5.6440772444444445,-1.2385298999451428
849,326,2011-05-17 04:07:28.732160,2011-05-17 21:34:17.054080,58.78789596823,17.4470338666667,6.235743911111111,-1.1077914767560646
850,326,2011-05-18 03:48:25.732160,2011-05-18 21:44:23.766400,60.9885088808889,17.9330650666667,7.231191022222222,-0.8878311629395182
851,326,2011-05-19 04:58:16.054080,2011-05-19 23:12:17.054080,59.7036166447163,18.2338888888889,13.26352288888889,0.4451111859076298
856,326,2011-06-06 12:41:45.732160,2011-06-06 23:16:23.054080,78.4753188781535,10.5773116444445,13.119147060555555,0.4132089862294599
857,326,2011-06-07 12:23:31.983498,2011-06-07 22:04:02.054080,70.839436850079,9.67529738388878,14.654722222222222,0.7525194233978216
874,327,2011-05-12 01:51:29.000259,2011-05-12 22:50:59.054080,48.1923402559773,20.9919593947222,5.746864533333334,-1.2158173679904154
876,327,2011-05-16 12:27:16.983584,2011-05-16 22:00:43.766400,44.3306905226015,9.55771744888887,4.760546044444445,-1.4337605634826427
877,327,2011-05-17 02:46:21.732160,2011-05-17 21:39:53.054080,39.3696381219779,18.8923116444444,4.237208351944445,-1.5494005827156467
878,327,2011-05-18 01:54:07.004147,2011-05-18 21:26:45.054080,45.0762156671697,19.5441805369444,5.053614328888889,-1.3690023346460316
881,327,2011-05-25 03:15:46.732160,2011-05-25 22:53:41.054080,53.537502673804,19.6320338666667,5.034722222222222,-1.3731768544820653
883,327,2011-05-31 12:42:59.983498,2011-05-31 21:16:46.054080,39.7896038168669,8.56307516166656,6.047758171666667,-1.149329999274937
884,327,2011-06-01 03:19:37.983498,2011-06-01 22:02:34.054080,47.6852305377791,18.7158529394443,7.529707271944445,-0.8218691171057146
886,327,2011-06-06 12:30:27.054080,2011-06-06 21:49:34.054080,43.3160282885105,9.31888888888889,4.347132800000001,-1.5251109787572583
887,327,2011-06-07 02:10:23.732160,2011-06-07 22:19:33.054080,49.5807612326601,20.1528672,3.709077244444445,-1.6660997853606916
888,327,2011-06-08 02:02:05.732160,2011-06-08 23:01:23.054080,39.0764287858771,20.9884227555556,4.248873938611111,-1.5468228806203643
898,328,2011-05-23 12:28:45.054080,2011-05-23 21:19:03.766400,35.3981149567386,8.83880897777776,15.138671416111112,0.8594559098980903
899,328,2011-05-24 12:27:22.983498,2011-05-24 23:34:46.054080,38.9756272509312,11.1233529394445,12.915535973333334,0.36821778765946483
900,328,2011-05-25 12:29:41.983584,2011-05-25 22:53:47.054080,35.3349205619549,10.4016862488889,13.581114328888889,0.5152882068945853
903,328,2011-06-16 12:54:28.732160,2011-06-16 23:59:19.766400,40.0436499074117,11.0811206222223,0.630083128888889,-2.3464538738274814
926,330,2011-05-31 12:37:25.983498,2011-05-31 23:13:12.054080,62.2661744619504,10.5964084949999,4.367689555555556,-1.5205686275337937
927,330,2011-06-01 03:35:15.736480,2011-06-01 21:25:33.054080,52.2960983683778,17.8384215555555,15.205535949444446,0.8742307217098204
928,330,2011-06-02 12:37:52.983498,2011-06-02 21:26:01.054080,61.5841941590569,8.802519606111,15.228243911111113,0.8792484170937157
972,331,2011-06-13 12:42:46.054080,2011-06-13 23:05:01.054080,76.1952805205381,10.3711111111111,18.931299466666665,1.6974990835414157
906,332,2011-05-09 12:39:02.000259,2011-05-09 21:11:08.054080,53.755242041479,8.53529272805555,15.788336551111113,1.0030100428853914
908,332,2011-05-12 05:24:40.004147,2011-05-12 20:29:58.766400,56.1832364209407,15.0888228480555,14.901101600000002,0.8069609749870721
916,332,2011-06-02 00:46:29.000259,2011-06-02 22:15:55.054080,64.7734295885658,21.4908482836111,2.809424862222222,-1.8648926876762375
918,332,2011-06-07 12:56:55.000259,2011-06-07 22:08:00.054080,58.5933373945046,9.18501495027772,14.90352168888889,0.8074957331932309
919,332,2011-06-08 13:02:12.732160,2011-06-08 22:32:37.054080,62.7415712276548,9.50703386666667,14.542688355555557,0.7277637089103141
920,332,2011-06-09 13:05:10.732160,2011-06-09 23:22:07.054080,60.02578423272,10.2825894222222,14.42833655111111,0.7024958081747207
943,576,2008-08-07 04:00:08.000000,2008-08-07 18:24:47.000000,64.6948724545105,14.4111111111111,7.953055555555555,-0.7283233924987524
945,576,2008-08-11 03:48:06.000000,2008-08-11 18:40:33.000000,72.2859605429155,14.8744444444444,6.691944444444444,-1.0069865104698394
946,576,2008-08-12 01:22:04.000000,2008-08-12 18:11:22.000000,69.799014324217,16.8219444444444,8.829444444444446,-0.5346709393712675
947,576,2008-08-13 03:01:08.000000,2008-08-13 18:15:39.000000,83.0988131974559,15.2422222222222,10.038055555555555,-0.26760855472540895
948,576,2008-08-14 04:17:56.000000,2008-08-14 22:29:21.000000,65.3755569428065,18.1905555555556,3.539722222222222,-1.7035215463147504
951,577,2008-07-30 08:57:10.000000,2008-07-30 19:07:14.000000,66.8962571752963,10.1680555555556,13.633055555555556,0.5267654701163992
952,577,2008-07-31 08:45:13.000000,2008-07-31 19:17:10.000000,67.5577750162825,10.5327777777778,13.715555555555556,0.5449951939131861
954,577,2008-08-04 08:42:10.000000,2008-08-04 19:07:06.000000,72.4582664205339,10.4158333333333,13.64,0.5282999586514823
955,577,2008-08-05 08:45:30.000000,2008-08-05 19:23:12.000000,67.7115774129049,10.6286111111111,13.192777777777778,0.42947889699213193
957,578,2008-07-30 09:14:59.000000,2008-07-30 18:49:15.000000,78.7732262310229,9.57138888888889,14.48,0.7139116918551315
958,578,2008-07-31 09:18:03.000000,2008-07-31 17:16:15.000000,74.1176345408795,7.97027777777778,16.05611111111111,1.0621792097775868
961,578,2008-08-05 23:50:06.000000,2008-08-06 00:30:40.000000,31.3475838681853,0.676388888888889,8.79138888888889,-0.543079936543523
962,578,2008-08-06 09:18:09.000000,2008-08-06 17:18:42.000000,73.7398962443775,8.00944444444444,16.051111111111112,1.0610743780323273
964,579,2008-07-30 09:32:34.000000,2008-07-30 18:42:43.000000,80.4257238188642,9.16944444444444,14.646944444444445,0.7508007962385287
965,579,2008-07-31 09:21:32.000000,2008-07-31 17:14:46.000000,62.2146517003834,7.8875,16.08277777777778,1.0680716457523058
967,579,2008-08-04 09:27:04.000000,2008-08-04 19:12:37.000000,81.6968864054602,9.75944444444444,14.229166666666666,0.6584859659679304
968,579,2008-08-05 09:26:22.000000,2008-08-05 20:14:42.000000,87.8348489150424,10.8058333333333,13.105833333333333,0.4102671005328917
969,579,2008-08-06 09:21:03.000000,2008-08-06 18:58:31.000000,75.7670165005962,9.62472222222222,14.42388888888889,0.7015130244916602
